sim_time, unit_box_Custom?world_angular_velocity/z
1.228, 4.06589e-08
1.229, -2.12801e-08
1.23, -3.93181e-08
1.231, 2.1268e-08
1.232, 4.06589e-08
1.233, -2.12801e-08
1.234, -3.93181e-08
1.235, 2.1268e-08
1.236, 4.06589e-08
1.237, -2.12801e-08
1.238, -3.93181e-08
1.239, 2.1268e-08
1.24, 4.06589e-08
1.241, -2.12801e-08
1.242, -3.93181e-08
1.243, 2.1268e-08
1.244, 4.06589e-08
1.245, -2.12801e-08
1.246, -3.93181e-08
1.247, 2.1268e-08
1.248, 4.06589e-08
1.249, -2.12801e-08
1.25, -3.93181e-08
1.251, 2.1268e-08
1.252, 4.06589e-08
1.253, -2.12801e-08
1.254, -3.93181e-08
1.255, 2.1268e-08
1.256, 4.06589e-08
1.257, -2.12801e-08
1.258, -3.93181e-08
1.259, 2.1268e-08
1.26, 4.06589e-08
1.261, -2.12801e-08
1.262, -3.93181e-08
1.263, 2.1268e-08
1.264, 4.06589e-08
1.265, -2.12801e-08
1.266, -3.93181e-08
1.267, 2.1268e-08
1.268, 4.06589e-08
1.269, -2.12801e-08
1.27, -3.93181e-08
1.271, 2.1268e-08
1.272, 4.06589e-08
1.273, -2.12801e-08
1.274, -3.93181e-08
1.275, 2.1268e-08
1.276, 4.06589e-08
1.277, -2.12801e-08
1.278, -3.93181e-08
1.279, 2.1268e-08
1.28, 4.06589e-08
1.281, -2.12801e-08
1.282, -3.93181e-08
1.283, 2.1268e-08
1.284, 4.06589e-08
1.285, -2.12801e-08
1.286, -3.93181e-08
1.287, 2.1268e-08
1.288, 4.06589e-08
1.289, -2.12801e-08
1.29, -3.93181e-08
1.291, 2.1268e-08
1.292, 4.06589e-08
1.293, -2.12801e-08
1.294, -3.93181e-08
1.295, 2.1268e-08
1.296, 4.06589e-08
1.297, -2.12801e-08
1.298, -3.93181e-08
1.299, 2.1268e-08
1.3, 4.06589e-08
1.301, -2.12801e-08
1.302, -3.93181e-08
1.303, 2.1268e-08
1.304, 4.06589e-08
1.305, -2.12801e-08
1.306, -3.93181e-08
1.307, 2.1268e-08
1.308, 4.06589e-08
1.309, -2.12801e-08
1.31, -3.93181e-08
1.311, 2.1268e-08
1.312, 4.06589e-08
1.313, -2.12801e-08
1.314, -3.93181e-08
1.315, 2.1268e-08
1.316, 4.06589e-08
1.317, -2.12801e-08
1.318, -3.93181e-08
1.319, 2.1268e-08
1.32, 4.06589e-08
1.321, -2.12801e-08
1.322, -3.93181e-08
1.323, 2.1268e-08
1.324, 4.06589e-08
1.325, -2.12801e-08
1.326, -3.93181e-08
1.327, 2.1268e-08
1.328, 4.06589e-08
1.329, -2.12801e-08
1.33, -3.93181e-08
1.331, 2.1268e-08
1.332, 4.06589e-08
1.333, -2.12801e-08
1.334, -3.93181e-08
1.335, 2.1268e-08
1.336, 4.06589e-08
1.337, -2.12801e-08
1.338, -3.93181e-08
1.339, 2.1268e-08
1.34, 4.06589e-08
1.341, -2.12801e-08
1.342, -3.93181e-08
1.343, 2.1268e-08
1.344, 4.06589e-08
1.345, -2.12801e-08
1.346, -3.93181e-08
1.347, 2.1268e-08
1.348, 4.06589e-08
1.349, -2.12801e-08
1.35, -3.93181e-08
1.351, 2.1268e-08
1.352, 4.06589e-08
1.353, -2.12801e-08
1.354, -3.93181e-08
1.355, 2.1268e-08
1.356, 4.06589e-08
1.357, -2.12801e-08
1.358, -3.93181e-08
1.359, 2.1268e-08
1.36, 4.06589e-08
1.361, -2.12801e-08
1.362, -3.93181e-08
1.363, 2.1268e-08
1.364, 4.06589e-08
1.365, -2.12801e-08
1.366, -3.93181e-08
1.367, 2.1268e-08
1.368, 4.06589e-08
1.369, -2.12801e-08
1.37, -3.93181e-08
1.371, 2.1268e-08
1.372, 4.06589e-08
1.373, -2.12801e-08
1.374, -3.93181e-08
1.375, 2.1268e-08
1.376, 4.06589e-08
1.377, -2.12801e-08
1.378, -3.93181e-08
1.379, 2.1268e-08
1.38, 4.06589e-08
1.381, -2.12801e-08
1.382, -3.93181e-08
1.383, 2.1268e-08
1.384, 4.06589e-08
1.385, -2.12801e-08
1.386, -3.93181e-08
1.387, 2.1268e-08
1.388, 4.06589e-08
1.389, -2.12801e-08
1.39, -3.93181e-08
1.391, 2.1268e-08
1.392, 4.06589e-08
1.393, -2.12801e-08
1.394, -3.93181e-08
1.395, 2.1268e-08
1.396, 4.06589e-08
1.397, -2.12801e-08
1.398, -3.93181e-08
1.399, 2.1268e-08
1.4, 4.06589e-08
1.401, -2.12801e-08
1.402, -3.93181e-08
1.403, 2.1268e-08
1.404, 4.06589e-08
1.405, -2.12801e-08
1.406, -3.93181e-08
1.407, 2.1268e-08
1.408, 4.06589e-08
1.409, -2.12801e-08
1.41, -3.93181e-08
1.411, 2.1268e-08
1.412, 4.06589e-08
1.413, -2.12801e-08
1.414, -3.93181e-08
1.415, 2.1268e-08
1.416, 4.06589e-08
1.417, -2.12801e-08
1.418, -3.93181e-08
1.419, 2.1268e-08
1.42, 4.06589e-08
1.421, -2.12801e-08
1.422, -3.93181e-08
1.423, 2.1268e-08
1.424, 4.06589e-08
1.425, -2.12801e-08
1.426, -3.93181e-08
1.427, 2.1268e-08
1.428, 4.06589e-08
1.429, -2.12801e-08
1.43, -3.93181e-08
1.431, 2.1268e-08
1.432, 4.06589e-08
1.433, -2.12801e-08
1.434, -3.93181e-08
1.435, 2.1268e-08
1.436, 4.06589e-08
1.437, -2.12801e-08
1.438, -3.93181e-08
1.439, 2.1268e-08
1.44, 4.06589e-08
1.441, -2.12801e-08
1.442, -3.93181e-08
1.443, 2.1268e-08
1.444, 4.06589e-08
1.445, -2.12801e-08
1.446, -3.93181e-08
1.447, 2.1268e-08
1.448, 4.06589e-08
1.449, -2.12801e-08
1.45, -3.93181e-08
1.451, 2.1268e-08
1.452, 4.06589e-08
1.453, -2.12801e-08
1.454, -3.93181e-08
1.455, 2.1268e-08
1.456, 4.06589e-08
1.457, -2.12801e-08
1.458, -3.93181e-08
1.459, 2.1268e-08
1.46, 4.06589e-08
1.461, -2.12801e-08
1.462, -3.93181e-08
1.463, 2.1268e-08
1.464, 4.06589e-08
1.465, -2.12801e-08
1.466, -3.93181e-08
1.467, 2.1268e-08
1.468, 4.06589e-08
1.469, -2.12801e-08
1.47, -3.93181e-08
1.471, 2.1268e-08
1.472, 4.06589e-08
1.473, -2.12801e-08
1.474, -3.93181e-08
1.475, 2.1268e-08
1.476, 4.06589e-08
1.477, -2.12801e-08
1.478, -3.93181e-08
1.479, 2.1268e-08
1.48, 4.06589e-08
1.481, -2.12801e-08
1.482, -3.93181e-08
1.483, 2.1268e-08
1.484, 4.06589e-08
1.485, -2.12801e-08
1.486, -3.93181e-08
1.487, 2.1268e-08
1.488, 4.06589e-08
1.489, -2.12801e-08
1.49, -3.93181e-08
1.491, 2.1268e-08
1.492, 4.06589e-08
1.493, -2.12801e-08
1.494, -3.93181e-08
1.495, 2.1268e-08
1.496, 4.06589e-08
1.497, -2.12801e-08
1.498, -3.93181e-08
1.499, 2.1268e-08
1.5, 4.06589e-08
1.501, -2.12801e-08
1.502, -3.93181e-08
1.503, 2.1268e-08
1.504, 4.06589e-08
1.505, -2.12801e-08
1.506, -3.93181e-08
1.507, 2.1268e-08
1.508, 4.06589e-08
1.509, -2.12801e-08
1.51, -3.93181e-08
1.511, 2.1268e-08
1.512, 4.06589e-08
1.513, -2.12801e-08
1.514, -3.93181e-08
1.515, 2.1268e-08
1.516, 4.06589e-08
1.517, -2.12801e-08
1.518, -3.93181e-08
1.519, 2.1268e-08
1.52, 4.06589e-08
1.521, -2.12801e-08
1.522, -3.93181e-08
1.523, 2.1268e-08
1.524, 4.06589e-08
1.525, -2.12801e-08
1.526, -3.93181e-08
1.527, 2.1268e-08
1.528, 4.06589e-08
1.529, -2.12801e-08
1.53, -3.93181e-08
1.531, 2.1268e-08
1.532, 4.06589e-08
1.533, -2.12801e-08
1.534, -3.93181e-08
1.535, 2.1268e-08
1.536, 4.06589e-08
1.537, -2.12801e-08
1.538, -3.93181e-08
1.539, 2.1268e-08
1.54, 4.06589e-08
1.541, -2.12801e-08
1.542, -3.93181e-08
1.543, 2.1268e-08
1.544, 4.06589e-08
1.545, -2.12801e-08
1.546, -3.93181e-08
1.547, 2.1268e-08
1.548, 4.06589e-08
1.549, -2.12801e-08
1.55, -3.93181e-08
1.551, 2.1268e-08
1.552, 4.06589e-08
1.553, -2.12801e-08
1.554, -3.93181e-08
1.555, 2.1268e-08
1.556, 4.06589e-08
1.557, -2.12801e-08
1.558, -3.93181e-08
1.559, 2.1268e-08
1.56, 4.06589e-08
1.561, -2.12801e-08
1.562, -3.93181e-08
1.563, 2.1268e-08
1.564, 4.06589e-08
1.565, -2.12801e-08
1.566, -3.93181e-08
1.567, 2.1268e-08
1.568, 4.06589e-08
1.569, -2.12801e-08
1.57, -3.93181e-08
1.571, 2.1268e-08
1.572, 4.06589e-08
1.573, -2.12801e-08
1.574, -3.93181e-08
1.575, 2.1268e-08
1.576, 4.06589e-08
1.577, -2.12801e-08
1.578, -3.93181e-08
1.579, 2.1268e-08
1.58, 4.06589e-08
1.581, -2.12801e-08
1.582, -3.93181e-08
1.583, 2.1268e-08
1.584, 4.06589e-08
1.585, -2.12801e-08
1.586, -3.93181e-08
1.587, 2.1268e-08
1.588, 4.06589e-08
1.589, -2.12801e-08
1.59, -3.93181e-08
1.591, 2.1268e-08
1.592, 4.06589e-08
1.593, -2.12801e-08
1.594, -3.93181e-08
1.595, 2.1268e-08
1.596, 4.06589e-08
1.597, -2.12801e-08
1.598, -3.93181e-08
1.599, 2.1268e-08
1.6, 4.06589e-08
1.601, -2.12801e-08
1.602, -3.93181e-08
1.603, 2.1268e-08
1.604, 4.06589e-08
1.605, -2.12801e-08
1.606, -3.93181e-08
1.607, 2.1268e-08
1.608, 4.06589e-08
1.609, -2.12801e-08
1.61, -3.93181e-08
1.611, 2.1268e-08
1.612, 4.06589e-08
1.613, -2.12801e-08
1.614, -3.93181e-08
1.615, 2.1268e-08
1.616, 4.06589e-08
1.617, -2.12801e-08
1.618, -3.93181e-08
1.619, 2.1268e-08
1.62, 4.06589e-08
1.621, -2.12801e-08
1.622, -3.93181e-08
1.623, 2.1268e-08
1.624, 4.06589e-08
1.625, -2.12801e-08
1.626, -3.93181e-08
1.627, 2.1268e-08
1.628, 4.06589e-08
1.629, -2.12801e-08
1.63, -3.93181e-08
1.631, 2.1268e-08
1.632, 4.06589e-08
1.633, -2.12801e-08
1.634, -3.93181e-08
1.635, 2.1268e-08
1.636, 4.06589e-08
1.637, -2.12801e-08
1.638, -3.93181e-08
1.639, 2.1268e-08
1.64, 4.06589e-08
1.641, -2.12801e-08
1.642, -3.93181e-08
1.643, 2.1268e-08
1.644, 4.06589e-08
1.645, -2.12801e-08
1.646, -3.93181e-08
1.647, 2.1268e-08
1.648, 4.06589e-08
1.649, -2.12801e-08
1.65, -3.93181e-08
1.651, 2.1268e-08
1.652, 4.06589e-08
1.653, -2.12801e-08
1.654, -3.93181e-08
1.655, 2.1268e-08
1.656, 4.06589e-08
1.657, -2.12801e-08
1.658, -3.93181e-08
1.659, 2.1268e-08
1.66, 4.06589e-08
1.661, -2.12801e-08
1.662, -3.93181e-08
1.663, 2.1268e-08
1.664, 4.06589e-08
1.665, -2.12801e-08
1.666, -3.93181e-08
1.667, 2.1268e-08
1.668, 4.06589e-08
1.669, -2.12801e-08
1.67, -3.93181e-08
1.671, 2.1268e-08
1.672, 4.06589e-08
1.673, -2.12801e-08
1.674, -3.93181e-08
1.675, 2.1268e-08
1.676, 4.06589e-08
1.677, -2.12801e-08
1.678, -3.93181e-08
1.679, 2.1268e-08
1.68, 4.06589e-08
1.681, -2.12801e-08
1.682, -3.93181e-08
1.683, 2.1268e-08
1.684, 4.06589e-08
1.685, -2.12801e-08
1.686, -3.93181e-08
1.687, 2.1268e-08
1.688, 4.06589e-08
1.689, -2.12801e-08
1.69, -3.93181e-08
1.691, 2.1268e-08
1.692, 4.06589e-08
1.693, -2.12801e-08
1.694, -3.93181e-08
1.695, 2.1268e-08
1.696, 4.06589e-08
1.697, -2.12801e-08
1.698, -3.93181e-08
1.699, 2.1268e-08
1.7, 4.06589e-08
1.701, -2.12801e-08
1.702, -3.93181e-08
1.703, 2.1268e-08
1.704, 4.06589e-08
1.705, -2.12801e-08
1.706, -3.93181e-08
1.707, 2.1268e-08
1.708, 4.06589e-08
1.709, -2.12801e-08
1.71, -3.93181e-08
1.711, 2.1268e-08
1.712, 4.06589e-08
1.713, -2.12801e-08
1.714, -3.93181e-08
1.715, 2.1268e-08
1.716, 4.06589e-08
1.717, -2.12801e-08
1.718, -3.93181e-08
1.719, 2.1268e-08
1.72, 4.06589e-08
1.721, -2.12801e-08
1.722, -3.93181e-08
1.723, 2.1268e-08
1.724, 4.06589e-08
1.725, -2.12801e-08
1.726, -3.93181e-08
1.727, 2.1268e-08
1.728, 4.06589e-08
1.729, -2.12801e-08
1.73, -3.93181e-08
1.731, 2.1268e-08
1.732, 4.06589e-08
1.733, -2.12801e-08
1.734, -3.93181e-08
1.735, 2.1268e-08
1.736, 4.06589e-08
1.737, -2.12801e-08
1.738, -3.93181e-08
1.739, 2.1268e-08
1.74, 4.06589e-08
1.741, -2.12801e-08
1.742, -3.93181e-08
1.743, 2.1268e-08
1.744, 4.06589e-08
1.745, -2.12801e-08
1.746, -3.93181e-08
1.747, 2.1268e-08
1.748, 4.06589e-08
1.749, -2.12801e-08
1.75, -3.93181e-08
1.751, 2.1268e-08
1.752, 4.06589e-08
1.753, -2.12801e-08
1.754, -3.93181e-08
1.755, 2.1268e-08
1.756, 4.06589e-08
1.757, -2.12801e-08
1.758, -3.93181e-08
1.759, 2.1268e-08
1.76, 4.06589e-08
1.761, -2.12801e-08
1.762, -3.93181e-08
1.763, 2.1268e-08
1.764, 4.06589e-08
1.765, -2.12801e-08
1.766, -3.93181e-08
1.767, 2.1268e-08
1.768, 4.06589e-08
1.769, -2.12801e-08
1.77, -3.93181e-08
1.771, 2.1268e-08
1.772, 4.06589e-08
1.773, -2.12801e-08
1.774, -3.93181e-08
1.775, 2.1268e-08
1.776, 4.06589e-08
1.777, -2.12801e-08
1.778, -3.93181e-08
1.779, 2.1268e-08
1.78, 4.06589e-08
1.781, -2.12801e-08
1.782, -3.93181e-08
1.783, 2.1268e-08
1.784, 4.06589e-08
1.785, -2.12801e-08
1.786, -3.93181e-08
1.787, 2.1268e-08
1.788, 4.06589e-08
1.789, -2.12801e-08
1.79, -3.93181e-08
1.791, 2.1268e-08
1.792, 4.06589e-08
1.793, -2.12801e-08
1.794, -3.93181e-08
1.795, 2.1268e-08
1.796, 4.06589e-08
1.797, -2.12801e-08
1.798, -3.93181e-08
1.799, 2.1268e-08
1.8, 4.06589e-08
1.801, -2.12801e-08
1.802, -3.93181e-08
1.803, 2.1268e-08
1.804, 4.06589e-08
1.805, -2.12801e-08
1.806, -3.93181e-08
1.807, 2.1268e-08
1.808, 4.06589e-08
1.809, -2.12801e-08
1.81, -3.93181e-08
1.811, 2.1268e-08
1.812, 4.06589e-08
1.813, -2.12801e-08
1.814, -3.93181e-08
1.815, 2.1268e-08
1.816, 4.06589e-08
1.817, -2.12801e-08
1.818, -3.93181e-08
1.819, 2.1268e-08
1.82, 4.06589e-08
1.821, -2.12801e-08
1.822, -3.93181e-08
1.823, 2.1268e-08
1.824, 4.06589e-08
1.825, -2.12801e-08
1.826, -3.93181e-08
1.827, 2.1268e-08
1.828, 4.06589e-08
1.829, -2.12801e-08
1.83, -3.93181e-08
1.831, 2.1268e-08
1.832, 4.06589e-08
1.833, -2.12801e-08
1.834, -3.93181e-08
1.835, 2.1268e-08
1.836, 4.06589e-08
1.837, -2.12801e-08
1.838, -3.93181e-08
1.839, 2.1268e-08
1.84, 4.06589e-08
1.841, -2.12801e-08
1.842, -3.93181e-08
1.843, 2.1268e-08
1.844, 4.06589e-08
1.845, -2.12801e-08
1.846, -3.93181e-08
1.847, 2.1268e-08
1.848, 4.06589e-08
1.849, -2.12801e-08
1.85, -3.93181e-08
1.851, 2.1268e-08
1.852, 4.06589e-08
1.853, -2.12801e-08
1.854, -3.93181e-08
1.855, 2.1268e-08
1.856, 4.06589e-08
1.857, -2.12801e-08
1.858, -3.93181e-08
1.859, 2.1268e-08
1.86, 4.06589e-08
1.861, -2.12801e-08
1.862, -3.93181e-08
1.863, 2.1268e-08
1.864, 4.06589e-08
1.865, -2.12801e-08
1.866, -3.93181e-08
1.867, 2.1268e-08
1.868, 4.06589e-08
1.869, -2.12801e-08
1.87, -3.93181e-08
1.871, 2.1268e-08
1.872, 4.06589e-08
1.873, -2.12801e-08
1.874, -3.93181e-08
1.875, 2.1268e-08
1.876, 4.06589e-08
1.877, -2.12801e-08
1.878, -3.93181e-08
1.879, 2.1268e-08
1.88, 4.06589e-08
1.881, -2.12801e-08
1.882, -3.93181e-08
1.883, 2.1268e-08
1.884, 4.06589e-08
1.885, -2.12801e-08
1.886, -3.93181e-08
1.887, 2.1268e-08
1.888, 4.06589e-08
1.889, -2.12801e-08
1.89, -3.93181e-08
1.891, 2.1268e-08
1.892, 4.06589e-08
1.893, -2.12801e-08
1.894, -3.93181e-08
1.895, 2.1268e-08
1.896, 4.06589e-08
1.897, -2.12801e-08
1.898, -3.93181e-08
1.899, 2.1268e-08
1.9, 4.06589e-08
1.901, -2.12801e-08
1.902, -3.93181e-08
1.903, 2.1268e-08
1.904, 4.06589e-08
1.905, -2.12801e-08
1.906, -3.93181e-08
1.907, 2.1268e-08
1.908, 4.06589e-08
1.909, -2.12801e-08
1.91, -3.93181e-08
1.911, 2.1268e-08
1.912, 4.06589e-08
1.913, -2.12801e-08
1.914, -3.93181e-08
1.915, 2.1268e-08
1.916, 4.06589e-08
1.917, -2.12801e-08
1.918, -3.93181e-08
1.919, 2.1268e-08
1.92, 4.06589e-08
1.921, -2.12801e-08
1.922, -3.93181e-08
1.923, 2.1268e-08
1.924, 4.06589e-08
1.925, -2.12801e-08
1.926, -3.93181e-08
1.927, 2.1268e-08
1.928, 4.06589e-08
1.929, -2.12801e-08
1.93, -3.93181e-08
1.931, 2.1268e-08
1.932, 4.06589e-08
1.933, -2.12801e-08
1.934, -3.93181e-08
1.935, 2.1268e-08
1.936, 4.06589e-08
1.937, -2.12801e-08
1.938, -3.93181e-08
1.939, 2.1268e-08
1.94, 4.06589e-08
1.941, -2.12801e-08
1.942, -3.93181e-08
1.943, 2.1268e-08
1.944, 4.06589e-08
1.945, -2.12801e-08
1.946, -3.93181e-08
1.947, 2.1268e-08
1.948, 4.06589e-08
1.949, -2.12801e-08
1.95, -3.93181e-08
1.951, 2.1268e-08
1.952, 4.06589e-08
1.953, -2.12801e-08
1.954, -3.93181e-08
1.955, 2.1268e-08
1.956, 4.06589e-08
1.957, -2.12801e-08
1.958, -3.93181e-08
1.959, 2.1268e-08
1.96, 4.06589e-08
1.961, -2.12801e-08
1.962, -3.93181e-08
1.963, 2.1268e-08
1.964, 4.06589e-08
1.965, -2.12801e-08
1.966, -3.93181e-08
1.967, 2.1268e-08
1.968, 4.06589e-08
1.969, -2.12801e-08
1.97, -3.93181e-08
1.971, 2.1268e-08
1.972, 4.06589e-08
1.973, -2.12801e-08
1.974, -3.93181e-08
1.975, 2.1268e-08
1.976, 4.06589e-08
1.977, -2.12801e-08
1.978, -3.93181e-08
1.979, 2.1268e-08
1.98, 4.06589e-08
1.981, -2.12801e-08
1.982, -3.93181e-08
1.983, 2.1268e-08
1.984, 4.06589e-08
1.985, -2.12801e-08
1.986, -3.93181e-08
1.987, 2.1268e-08
1.988, 4.06589e-08
1.989, -2.12801e-08
1.99, -3.93181e-08
1.991, 2.1268e-08
1.992, 4.06589e-08
1.993, -2.12801e-08
1.994, -3.93181e-08
1.995, 2.1268e-08
1.996, 4.06589e-08
1.997, -2.12801e-08
1.998, -3.93181e-08
1.999, 2.1268e-08
2, 4.06589e-08
2.001, -2.12801e-08
2.002, -3.93181e-08
2.003, 2.1268e-08
2.004, 4.06589e-08
2.005, -2.12801e-08
2.006, -3.93181e-08
2.007, 2.1268e-08
2.008, 4.06589e-08
2.009, -2.12801e-08
2.01, -3.93181e-08
2.011, 2.1268e-08
2.012, 4.06589e-08
2.013, -2.12801e-08
2.014, -3.93181e-08
2.015, 2.1268e-08
2.016, 4.06589e-08
2.017, -2.12801e-08
2.018, -3.93181e-08
2.019, 2.1268e-08
2.02, 4.06589e-08
2.021, -2.12801e-08
2.022, -3.93181e-08
2.023, 2.1268e-08
2.024, 4.06589e-08
2.025, -2.12801e-08
2.026, -3.93181e-08
2.027, 2.1268e-08
2.028, 4.06589e-08
2.029, -2.12801e-08
2.03, -3.93181e-08
2.031, 2.1268e-08
2.032, 4.06589e-08
2.033, -2.12801e-08
2.034, -3.93181e-08
2.035, 2.1268e-08
2.036, 4.06589e-08
2.037, -2.12801e-08
2.038, -3.93181e-08
2.039, 2.1268e-08
2.04, 4.06589e-08
2.041, -2.12801e-08
2.042, -3.93181e-08
2.043, 2.1268e-08
2.044, 4.06589e-08
2.045, -2.12801e-08
2.046, -3.93181e-08
2.047, 2.1268e-08
2.048, 4.06589e-08
2.049, -2.12801e-08
2.05, -3.93181e-08
2.051, 2.1268e-08
2.052, 4.06589e-08
2.053, -2.12801e-08
2.054, -3.93181e-08
2.055, 2.1268e-08
2.056, 4.06589e-08
2.057, -2.12801e-08
2.058, -3.93181e-08
2.059, 2.1268e-08
2.06, 4.06589e-08
2.061, -2.12801e-08
2.062, -3.93181e-08
2.063, 2.1268e-08
2.064, 4.06589e-08
2.065, -2.12801e-08
2.066, -3.93181e-08
2.067, 2.1268e-08
2.068, 4.06589e-08
2.069, -2.12801e-08
2.07, -3.93181e-08
2.071, 2.1268e-08
2.072, 4.06589e-08
2.073, -2.12801e-08
2.074, -3.93181e-08
2.075, 2.1268e-08
2.076, 4.06589e-08
2.077, -2.12801e-08
2.078, -3.93181e-08
2.079, 2.1268e-08
2.08, 4.06589e-08
2.081, -2.12801e-08
2.082, -3.93181e-08
2.083, 2.1268e-08
2.084, 4.06589e-08
2.085, -2.12801e-08
2.086, -3.93181e-08
2.087, 2.1268e-08
2.088, 4.06589e-08
2.089, -2.12801e-08
2.09, -3.93181e-08
2.091, 2.1268e-08
2.092, 4.06589e-08
2.093, -2.12801e-08
2.094, -3.93181e-08
2.095, 2.1268e-08
2.096, 4.06589e-08
2.097, -2.12801e-08
2.098, -3.93181e-08
2.099, 2.1268e-08
2.1, 4.06589e-08
2.101, -2.12801e-08
2.102, 0
2.103, 0
2.104, 0
2.105, 0
2.106, 0
2.107, 0
2.108, 0
2.109, 0
2.11, 0
2.111, 0
2.112, 0
2.113, 0
2.114, 0
2.115, 0
2.116, 0
2.117, 0
2.118, 0
2.119, 0
2.12, 0
2.121, 0
2.122, 0
2.123, 0
2.124, 0
2.125, 0
2.126, 0
2.127, 0
2.128, 0
2.129, 0
2.13, 0
2.131, 0
2.132, 0
2.133, 0
2.134, 0
2.135, 0
2.136, 0
2.137, 0
2.138, 0
2.139, 0
2.14, 0
2.141, 0
2.142, 0
2.143, 0
2.144, 0
2.145, 0
2.146, 0
2.147, 0
2.148, 0
2.149, 0
2.15, 0
2.151, 0
2.152, 0
2.153, 0
2.154, 0
2.155, 0
2.156, 0
2.157, 0
2.158, 0
2.159, 0
2.16, 0
2.161, 0
2.162, 0
2.163, 0
2.164, 0
2.165, 0
2.166, 0
2.167, 0
2.168, 0
2.169, 0
2.17, 0
2.171, 0
2.172, 0
2.173, 0
2.174, 0
2.175, 0
2.176, 0
2.177, 0
2.178, 0
2.179, 0
2.18, 0
2.181, 0
2.182, 0
2.183, 0
2.184, 0
2.185, 0
2.186, 0
2.187, 0
2.188, 0
2.189, 0
2.19, 0
2.191, 0
2.192, 0
2.193, 0
2.194, 0
2.195, 0
2.196, 0
2.197, 0
2.198, 0
2.199, 0
2.2, 0
2.201, 0
2.202, 0
2.203, 0
2.204, 0
2.205, 0
2.206, 0
2.207, 0
2.208, 0
2.209, 0
2.21, 0
2.211, 0
2.212, 0
2.213, 0
2.214, 0
2.215, 0
2.216, 0
2.217, 0
2.218, 0
2.219, 0
2.22, 0
2.221, 0
2.222, 0
2.223, 0
2.224, 0
2.225, 0
2.226, 0
2.227, 0
2.228, 0
2.229, 0
2.23, 0
2.231, 0
2.232, 0
2.233, 0
2.234, 0
2.235, 0
2.236, 0
2.237, 0
2.238, 0
2.239, 0
2.24, 0
2.241, 0
2.242, 0
2.243, 0
2.244, 0
2.245, 0
2.246, 0
2.247, 0
2.248, 0
2.249, 0
2.25, 0
2.251, 0
2.252, 0
2.253, 0
2.254, 0
2.255, 0
2.256, 0
2.257, 0
2.258, 0
2.259, 0
2.26, 0
2.261, 0
2.262, 0
2.263, 0
2.264, 0
2.265, 0
2.266, 0
2.267, 0
2.268, 0
2.269, 0
2.27, 0
2.271, 0
2.272, 0
2.273, 0
2.274, 0
2.275, 0
2.276, 0
2.277, 0
2.278, 0
2.279, 0
2.28, 0
2.281, 0
2.282, 0
2.283, 0
2.284, 0
2.285, 0
2.286, 0
2.287, 0
2.288, 0
2.289, 0
2.29, 0
2.291, 0
2.292, 0
2.293, 0
2.294, 0
2.295, 0
2.296, 0
2.297, 0
2.298, 0
2.299, 0
2.3, 0
2.301, 0
2.302, 0
2.303, 0
2.304, 0
2.305, 0
2.306, 0
2.307, 0
2.308, 0
2.309, 0
2.31, 0
2.311, 0
2.312, 0
2.313, 0
2.314, 0
2.315, 0
2.316, 0
2.317, 0
2.318, 0
2.319, 0
2.32, 0
2.321, 0
2.322, 0
2.323, 0
2.324, 0
2.325, 0
2.326, 0
2.327, 0
2.328, 0
2.329, 0
2.33, 0
2.331, 0
2.332, 0
2.333, 0
2.334, 0
2.335, 0
2.336, 0
2.337, 0
2.338, 0
2.339, 0
2.34, 0
2.341, 0
2.342, 0
2.343, 0
2.344, 0
2.345, 0
2.346, 0
2.347, 0
2.348, 0
2.349, 0
2.35, 0
2.351, 0
2.352, 0
2.353, 0
2.354, 0
2.355, 0
2.356, 0
2.357, 0
2.358, 0
2.359, 0
2.36, 0
2.361, 0
2.362, 0
2.363, 0
2.364, 0
2.365, 0
2.366, 0
2.367, 0
2.368, 0
2.369, 0
2.37, 0
2.371, 0
2.372, 0
2.373, 0
2.374, 0
2.375, 0
2.376, 0
2.377, 0
2.378, 0
2.379, 0
2.38, 0
2.381, 0
2.382, 0
2.383, 0
2.384, 0
2.385, 0
2.386, 0
2.387, 0
2.388, 0
2.389, 0
2.39, 0
2.391, 0
2.392, 0
2.393, 0
2.394, 0
2.395, 0
2.396, 0
2.397, 0
2.398, 0
2.399, 0
2.4, 0
2.401, 0
2.402, 0
2.403, 0
2.404, 0
2.405, 0
2.406, 0
2.407, 0
2.408, 0
2.409, 0
2.41, 0
2.411, 0
2.412, 0
2.413, 0
2.414, 0
2.415, 0
2.416, 0
2.417, 0
2.418, 0
2.419, 0
2.42, 0
2.421, 0
2.422, 0
2.423, 0
2.424, 0
2.425, 0
2.426, 0
2.427, 0
2.428, 0
2.429, 0
2.43, 0
2.431, 0
2.432, 0
2.433, 0
2.434, 0
2.435, 0
2.436, 0
2.437, 0
2.438, 0
2.439, 0
2.44, 0
2.441, 0
2.442, 0
2.443, 0
2.444, 0
2.445, 0
2.446, 0
2.447, 0
2.448, 0
2.449, 0
2.45, 0
2.451, 0
2.452, 0
2.453, 0
2.454, 0
2.455, 0
2.456, 0
2.457, 0
2.458, 0
2.459, 0
2.46, 0
2.461, 0
2.462, 0
2.463, 0
2.464, 0
2.465, 0
2.466, 0
2.467, 0
2.468, 0
2.469, 0
2.47, 0
2.471, 0
2.472, 0
2.473, 0
2.474, 0
